twelvth_beat,pitch,prediction,anomaly score
237.5,3.0,2.9999999999999996,0.0
237.875,3.0,2.9999999999999996,0.0
238.333333333,3.0,2.9999999999999996,0.0
238.75,3.0,2.9999999999999996,0.0
239.125,3.0,2.9999999999999996,0.0
239.625,10.0,2.0,0.69999999999999996
240.125,10.0,2.0,1.0
240.5,10.0,2.0,1.0
240.75,10.0,2.0,1.0
241.125,10.0,2.0,1.0
241.625,10.0,2.0,1.0
242.0,10.0,2.0,1.0
242.375,10.0,2.0,1.0
242.75,10.0,2.0,1.0
243.25,10.0,2.0,1.0
243.625,10.0,2.0,1.0
244.0,10.0,2.0,1.0
244.5,10.0,2.0,1.0
244.875,10.0,2.0,1.0
245.25,10.0,2.0,1.0
245.666666667,10.0,2.0,1.0
246.125,10.0,2.0,1.0
246.5,10.0,2.0,1.0
247.0,5.0,4.0,1.0
247.375,5.0,5.0,0.0
247.875,5.0,5.0,0.0
248.25,5.0,5.0,0.0
248.625,5.0,5.0,0.0
249.125,5.0,5.0,0.0
249.625,0.0,1.0,0.0
252.75,4.0,2.0,0.72499999999999998
256.0,3.0,5.999999999999999,1.0
256.0,3.0,2.9999999999999996,0.0
257.875,3.0,2.9999999999999996,0.0
258.666666667,3.0,2.9999999999999996,0.0
260.5,3.0,1.0,0.0
261.375,3.0,2.9999999999999996,0.0
263.333333333,3.0,2.9999999999999996,0.0
264.375,3.0,1.0,0.0
275.375,3.0,1.0,0.0
276.0,4.0,2.0,0.0
276.5,3.0,2.9999999999999996,0.0
278.125,4.0,2.0,0.0
278.625,4.0,2.0,0.0
279.0,8.0,8.0,0.0
280.625,3.0,1.0,0.0
281.0,4.0,2.0,1.0
281.5,3.0,2.9999999999999996,0.0
285.875,3.0,2.9999999999999996,1.0
286.333333333,4.0,2.0,0.0
286.666666667,3.0,2.9999999999999996,0.0
288.25,4.0,4.0,1.0
288.75,4.0,4.0,1.0
289.25,8.0,8.0,1.0
290.875,3.0,1.0,1.0
291.375,4.0,2.0,1.0
292.0,3.0,2.9999999999999996,0.0
293.875,0.0,0.0,1.0
294.333333333,1.0,1.0,0.55000000000000004
296.375,1.0,5.999999999999999,0.0
296.875,1.0,5.999999999999999,0.0
297.25,5.0,5.0,1.0
299.0,3.0,5.999999999999999,1.0
299.5,4.0,2.0,0.0
299.875,3.0,2.9999999999999996,0.0
302.0,4.0,4.0,0.0
302.625,4.0,4.0,1.0
318.125,3.0,5.999999999999999,1.0
318.625,4.0,2.0,0.0
319.125,3.0,2.9999999999999996,0.0
320.75,4.0,4.0,0.0
321.25,4.0,4.0,1.0
321.666666667,8.0,8.0,1.0
323.5,3.0,1.0,1.0
324.125,4.0,2.0,1.0
324.666666667,3.0,2.9999999999999996,0.0
329.5,3.0,2.9999999999999996,1.0
330.0,4.0,2.0,0.0
330.5,3.0,2.9999999999999996,0.0
332.333333333,4.0,4.0,1.0
332.875,4.0,4.0,1.0
333.5,8.0,8.0,1.0
336.625,3.0,1.0,1.0
